gamePk,date,venue,home_team,away_team,home_team_id,away_team_id,home_score,away_score,home_hits,away_hits,home_errors,away_errors,weather,temperature,attendance,duration_minutes
778346,2025-04-12,Sutter Health Park,Athletics,New York Mets,133,121,3,1,9,6,1,1,Sunny,69,10133,152
778362,2025-04-12,Oriole Park at Camden Yards,Baltimore Orioles,Toronto Blue Jays,110,141,5,4,4,10,0,2,Cloudy,52,22130,157
778353,2025-04-12,George M. Steinbrenner Field,Tampa Bay Rays,Atlanta Braves,139,144,4,5,12,15,0,0,Sunny,73,10046,180
778349,2025-04-12,Rate Field,Chicago White Sox,Boston Red Sox,145,111,3,2,4,7,0,0,Sunny,57,30423,166
778354,2025-04-12,loanDepot park,Miami Marlins,Washington Nationals,146,120,7,6,11,7,0,0,Sunny,82,18549,153
778359,2025-04-12,Progressive Field,Cleveland Guardians,Kansas City Royals,114,118,6,3,9,6,0,0,Clear,46,20256,156
778357,2025-04-12,Great American Ball Park,Cincinnati Reds,Pittsburgh Pirates,113,134,5,2,4,4,0,1,Clear,58,31188,139
778351,2025-04-12,Daikin Park,Houston Astros,Los Angeles Angels,117,108,1,4,3,8,0,0,Roof Closed,73,36102,151
778350,2025-04-12,Chase Field,Arizona Diamondbacks,Milwaukee Brewers,109,158,5,4,10,6,0,0,Roof Closed,76,34853,162
778352,2025-04-12,Petco Park,San Diego Padres,Colorado Rockies,135,115,2,0,3,4,0,1,Cloudy,63,44066,132
778345,2025-04-12,Dodger Stadium,Los Angeles Dodgers,Chicago Cubs,119,112,0,16,6,21,1,0,Partly Cloudy,68,53887,160
778341,2025-04-12,T-Mobile Park,Seattle Mariners,Texas Rangers,136,140,9,2,11,9,0,0,Partly Cloudy,55,29943,153
778344,2025-04-13,Oriole Park at Camden Yards,Baltimore Orioles,Toronto Blue Jays,110,141,6,7,9,16,0,2,Partly Cloudy,61,27193,204
778339,2025-04-13,Yankee Stadium,New York Yankees,San Francisco Giants,147,137,4,5,6,4,1,0,Cloudy,54,36449,157
778342,2025-04-13,Progressive Field,Cleveland Guardians,Kansas City Royals,114,118,2,4,5,9,0,1,Partly Cloudy,57,17864,130
778343,2025-04-13,Great American Ball Park,Cincinnati Reds,Pittsburgh Pirates,113,134,4,0,6,2,0,0,Cloudy,60,24358,123
778340,2025-04-13,George M. Steinbrenner Field,Tampa Bay Rays,Atlanta Braves,139,144,8,3,9,4,2,1,Sunny,75,10046,165
778337,2025-04-13,loanDepot park,Miami Marlins,Washington Nationals,146,120,11,4,14,10,1,0,Sunny,79,14074,173
778329,2025-04-13,Daikin Park,Houston Astros,Los Angeles Angels,117,108,7,3,6,9,0,0,Roof Closed,73,37032,157
778335,2025-04-13,Target Field,Minnesota Twins,Detroit Tigers,142,116,5,1,9,5,0,0,Partly Cloudy,64,15693,135
778338,2025-04-13,Rate Field,Chicago White Sox,Boston Red Sox,145,111,1,3,4,9,1,0,Cloudy,63,18840,140
778336,2025-04-13,Busch Stadium,St. Louis Cardinals,Philadelphia Phillies,138,143,7,0,10,3,0,0,Sunny,73,32509,132
778333,2025-04-13,Sutter Health Park,Athletics,New York Mets,133,121,0,8,5,11,2,1,Sunny,79,10036,162
778330,2025-04-13,Petco Park,San Diego Padres,Colorado Rockies,135,115,6,0,11,2,0,0,Sunny,64,42706,135
778334,2025-04-13,T-Mobile Park,Seattle Mariners,Texas Rangers,136,140,3,1,6,4,0,1,Sunny,54,25100,158
778332,2025-04-13,Chase Field,Arizona Diamondbacks,Milwaukee Brewers,109,158,5,2,7,6,0,1,Roof Closed,76,30057,170
778331,2025-04-13,Dodger Stadium,Los Angeles Dodgers,Chicago Cubs,119,112,2,4,7,8,0,0,Sunny,73,50899,166
778321,2025-04-14,PNC Park,Pittsburgh Pirates,Washington Nationals,134,120,10,3,14,6,4,0,Cloudy,75,10402,151
778320,2025-04-14,Citizens Bank Park,Philadelphia Phillies,San Francisco Giants,143,137,4,10,8,12,1,0,Partly Cloudy,68,40636,161
778328,2025-04-14,George M. Steinbrenner Field,Tampa Bay Rays,Boston Red Sox,139,111,16,1,16,6,0,1,Clear,78,10046,161
778327,2025-04-14,Yankee Stadium,New York Yankees,Kansas City Royals,147,118,4,1,9,2,0,0,Cloudy,59,42648,143
778322,2025-04-14,Rogers Centre,Toronto Blue Jays,Atlanta Braves,141,144,4,8,5,6,0,0,Roof Closed,68,21595,136
778324,2025-04-14,Target Field,Minnesota Twins,New York Mets,142,121,1,5,3,7,2,0,Cloudy,48,10240,165
778323,2025-04-14,American Family Field,Milwaukee Brewers,Detroit Tigers,158,116,1,9,5,9,2,0,Roof Closed,64,20892,143
778325,2025-04-14,Busch Stadium,St. Louis Cardinals,Houston Astros,138,117,8,3,14,7,0,2,Cloudy,63,21977,156
778315,2025-04-14,Petco Park,San Diego Padres,Chicago Cubs,135,112,10,4,12,11,1,0,Clear,63,47078,190
778326,2025-04-14,Dodger Stadium,Los Angeles Dodgers,Colorado Rockies,119,115,5,3,10,8,1,1,Clear,59,52693,169
778314,2025-04-15,PNC Park,Pittsburgh Pirates,Washington Nationals,134,120,0,3,4,8,1,1,Cloudy,46,8340,136
778316,2025-04-15,Great American Ball Park,Cincinnati Reds,Seattle Mariners,113,136,8,4,9,6,0,1,Partly Cloudy,53,17205,173
778318,2025-04-15,loanDepot park,Miami Marlins,Arizona Diamondbacks,146,109,4,10,9,12,1,0,Clear,79,7324,159
778313,2025-04-15,Citizens Bank Park,Philadelphia Phillies,San Francisco Giants,143,137,6,4,10,8,0,1,Partly Cloudy,56,38119,156
778317,2025-04-15,Oriole Park at Camden Yards,Baltimore Orioles,Cleveland Guardians,110,114,3,6,8,11,0,1,Partly Cloudy,59,14203,170
778319,2025-04-15,George M. Steinbrenner Field,Tampa Bay Rays,Boston Red Sox,139,111,4,7,7,12,0,0,Clear,75,10046,166
778312,2025-04-15,Yankee Stadium,New York Yankees,Kansas City Royals,147,118,4,2,6,5,0,1,Clear,55,43601,149
778311,2025-04-15,Rogers Centre,Toronto Blue Jays,Atlanta Braves,141,144,6,3,6,8,0,0,Roof Closed,68,26979,153
778307,2025-04-15,Target Field,Minnesota Twins,New York Mets,142,121,6,3,13,7,1,1,Clear,53,12507,161
778309,2025-04-15,Rate Field,Chicago White Sox,Athletics,145,133,3,12,6,13,1,1,Partly Cloudy,54,10673,157
778310,2025-04-15,American Family Field,Milwaukee Brewers,Detroit Tigers,158,116,5,0,9,1,0,1,Roof Closed,64,18396,156
778308,2025-04-15,Busch Stadium,St. Louis Cardinals,Houston Astros,138,117,0,2,6,7,0,0,Clear,62,22285,145
778306,2025-04-15,Globe Life Field,Texas Rangers,Los Angeles Angels,140,108,4,0,8,5,0,3,Clear,74,24501,150
778305,2025-04-15,Petco Park,San Diego Padres,Chicago Cubs,135,112,1,2,5,10,1,2,Clear,62,42492,180
778302,2025-04-15,Dodger Stadium,Los Angeles Dodgers,Colorado Rockies,119,115,6,2,10,5,0,0,Partly Cloudy,60,53198,178
778297,2025-04-16,Rogers Centre,Toronto Blue Jays,Atlanta Braves,141,144,3,1,6,5,1,1,Roof Closed,68,25328,163
778299,2025-04-16,Target Field,Minnesota Twins,New York Mets,142,121,4,3,9,10,0,0,Partly Cloudy,53,19721,180
778295,2025-04-16,American Family Field,Milwaukee Brewers,Detroit Tigers,158,116,5,1,8,7,1,1,Roof Closed,66,22360,141
778290,2025-04-16,Busch Stadium,St. Louis Cardinals,Houston Astros,138,117,4,1,8,4,0,1,Sunny,66,30360,144
778288,2025-04-16,Petco Park,San Diego Padres,Chicago Cubs,135,112,4,2,7,6,0,1,Partly Cloudy,65,41562,159
778301,2025-04-16,Oriole Park at Camden Yards,Baltimore Orioles,Cleveland Guardians,110,114,9,1,7,8,0,0,Clear,55,13964,164
778293,2025-04-16,PNC Park,Pittsburgh Pirates,Washington Nationals,134,120,6,1,8,3,0,0,Clear,52,8529,137
778304,2025-04-16,Great American Ball Park,Cincinnati Reds,Seattle Mariners,113,136,3,5,10,10,1,0,Partly Cloudy,58,11817,168
778303,2025-04-16,loanDepot park,Miami Marlins,Arizona Diamondbacks,146,109,2,6,7,9,0,0,Clear,78,8438,159
778296,2025-04-16,Citizens Bank Park,Philadelphia Phillies,San Francisco Giants,143,137,4,11,7,13,1,1,Partly Cloudy,53,38532,181
778298,2025-04-16,George M. Steinbrenner Field,Tampa Bay Rays,Boston Red Sox,139,111,0,1,5,5,0,0,Clear,76,10046,137
778300,2025-04-16,Yankee Stadium,New York Yankees,Kansas City Royals,147,118,4,3,8,5,0,0,Partly Cloudy,48,43720,143
778294,2025-04-16,Rate Field,Chicago White Sox,Athletics,145,133,1,3,7,8,1,0,Partly Cloudy,42,10411,167
778289,2025-04-16,Globe Life Field,Texas Rangers,Los Angeles Angels,140,108,3,1,11,6,0,2,Roof Closed,74,20535,146
778287,2025-04-16,Dodger Stadium,Los Angeles Dodgers,Colorado Rockies,119,115,8,7,10,11,0,0,Partly Cloudy,59,52143,172
778291,2025-04-17,loanDepot park,Miami Marlins,Arizona Diamondbacks,146,109,4,6,13,5,0,2,Partly Cloudy,78,8616,200
778280,2025-04-17,PNC Park,Pittsburgh Pirates,Washington Nationals,134,120,1,0,5,5,0,0,Sunny,47,12748,131
778285,2025-04-17,Great American Ball Park,Cincinnati Reds,Seattle Mariners,113,136,7,11,10,14,3,0,Partly Cloudy,62,18032,209
778283,2025-04-17,Rate Field,Chicago White Sox,Athletics,145,133,0,8,4,13,1,2,Cloudy,64,10560,155
778279,2025-04-17,Citizens Bank Park,Philadelphia Phillies,San Francisco Giants,143,137,6,4,6,6,2,1,Sunny,62,41321,141
778292,2025-04-17,Oriole Park at Camden Yards,Baltimore Orioles,Cleveland Guardians,110,114,6,2,7,7,0,0,Clear,65,16201,147
778286,2025-04-17,Comerica Park,Detroit Tigers,Kansas City Royals,116,118,6,1,12,7,0,0,Partly Cloudy,60,15769,166
778282,2025-04-17,George M. Steinbrenner Field,Tampa Bay Rays,New York Yankees,139,147,3,6,12,11,0,0,Clear,84,10046,168
778278,2025-04-17,Citi Field,New York Mets,St. Louis Cardinals,121,138,4,1,8,3,0,0,Partly Cloudy,59,38246,151
778281,2025-04-17,Globe Life Field,Texas Rangers,Los Angeles Angels,140,108,5,3,11,5,0,0,Roof Closed,74,26279,134
778268,2025-04-18,Wrigley Field,Chicago Cubs,Arizona Diamondbacks,112,109,13,11,18,15,3,0,Cloudy,74,39109,189
778277,2025-04-18,Comerica Park,Detroit Tigers,Kansas City Royals,116,118,7,3,12,10,1,0,Partly Cloudy,79,25754,176
778271,2025-04-18,PNC Park,Pittsburgh Pirates,Cleveland Guardians,134,114,7,10,11,14,1,0,Partly Cloudy,84,27900,186
778274,2025-04-18,Citizens Bank Park,Philadelphia Phillies,Miami Marlins,143,146,7,2,9,5,0,0,Partly Cloudy,67,44949,153
778276,2025-04-18,Oriole Park at Camden Yards,Baltimore Orioles,Cincinnati Reds,110,113,3,8,4,11,1,0,Partly Cloudy,72,42587,162
778272,2025-04-18,George M. Steinbrenner Field,Tampa Bay Rays,New York Yankees,139,147,0,1,3,5,1,0,Clear,87,10046,153
778273,2025-04-18,Rogers Centre,Toronto Blue Jays,Seattle Mariners,141,136,3,1,7,5,0,0,Roof Closed,68,40263,140
778270,2025-04-18,Citi Field,New York Mets,St. Louis Cardinals,121,138,5,4,9,8,0,1,Partly Cloudy,57,39627,163
778275,2025-04-18,Fenway Park,Boston Red Sox,Chicago White Sox,111,145,10,3,11,6,2,1,Overcast,61,35620,142
778284,2025-04-18,Truist Park,Atlanta Braves,Minnesota Twins,144,142,6,4,8,6,0,1,Clear,83,39142,163
778263,2025-04-18,Globe Life Field,Texas Rangers,Los Angeles Dodgers,140,119,0,3,7,5,1,0,Roof Closed,74,38623,142
778269,2025-04-18,Daikin Park,Houston Astros,San Diego Padres,117,135,6,4,12,12,0,0,Clear,73,41431,146
778261,2025-04-18,American Family Field,Milwaukee Brewers,Athletics,158,133,5,3,8,10,0,2,Roof Closed,66,25008,177
778260,2025-04-18,Angel Stadium,Los Angeles Angels,San Francisco Giants,108,137,2,0,5,4,0,1,Cloudy,60,43912,139
778266,2025-04-20,Coors Field,Colorado Rockies,Washington Nationals,115,120,3,1,7,8,0,0,Partly Cloudy,61,18703,149
778252,2025-04-19,Citizens Bank Park,Philadelphia Phillies,Miami Marlins,143,146,11,10,18,15,1,0,Partly Cloudy,75,45045,195
778265,2025-04-19,Comerica Park,Detroit Tigers,Kansas City Royals,116,118,3,1,5,6,1,0,Cloudy,62,32043,124
778257,2025-04-19,Wrigley Field,Chicago Cubs,Arizona Diamondbacks,112,109,6,2,8,4,1,0,Cloudy,49,36002,155
778258,2025-04-19,Rogers Centre,Toronto Blue Jays,Seattle Mariners,141,136,4,8,12,10,0,0,Roof Closed,68,36775,231
778262,2025-04-19,Oriole Park at Camden Yards,Baltimore Orioles,Cincinnati Reds,110,113,9,5,11,13,1,0,Overcast,80,28534,204
778254,2025-04-19,PNC Park,Pittsburgh Pirates,Cleveland Guardians,134,114,0,3,6,9,0,0,Partly Cloudy,83,37713,154
778256,2025-04-19,Citi Field,New York Mets,St. Louis Cardinals,121,138,3,0,8,3,0,0,Partly Cloudy,83,42339,146
778251,2025-04-19,Globe Life Field,Texas Rangers,Los Angeles Dodgers,140,119,4,3,5,6,1,0,Roof Closed,74,39244,143
778247,2025-04-19,Coors Field,Colorado Rockies,Washington Nationals,115,120,11,12,8,12,1,0,Partly Cloudy,45,24606,182
778264,2025-04-19,Fenway Park,Boston Red Sox,Chicago White Sox,111,145,4,3,7,7,1,1,Sunny,83,36559,179
778255,2025-04-19,George M. Steinbrenner Field,Tampa Bay Rays,New York Yankees,139,147,10,8,10,10,0,1,Sunny,89,10046,202
778259,2025-04-19,Daikin Park,Houston Astros,San Diego Padres,117,135,3,2,7,7,0,0,Roof Closed,73,39287,158
778253,2025-04-19,American Family Field,Milwaukee Brewers,Athletics,158,133,1,3,3,8,0,0,Roof Closed,64,30659,119
778267,2025-04-19,Truist Park,Atlanta Braves,Minnesota Twins,144,142,4,3,12,7,0,0,Partly Cloudy,83,39278,183
778243,2025-04-19,Angel Stadium,Los Angeles Angels,San Francisco Giants,108,137,2,3,6,5,0,0,Clear,69,44374,120
778250,2025-04-20,Oriole Park at Camden Yards,Baltimore Orioles,Cincinnati Reds,110,113,2,24,7,25,1,1,Partly Cloudy,72,19053,188
778242,2025-04-20,PNC Park,Pittsburgh Pirates,Cleveland Guardians,134,114,4,5,11,8,0,1,Partly Cloudy,58,12433,176
778249,2025-04-20,Truist Park,Atlanta Braves,Minnesota Twins,144,142,6,2,8,5,1,0,Partly Cloudy,80,31889,141
778245,2025-04-20,Fenway Park,Boston Red Sox,Chicago White Sox,111,145,4,8,6,9,1,2,Sunny,59,32632,166
778248,2025-04-20,Citizens Bank Park,Philadelphia Phillies,Miami Marlins,143,146,5,7,10,13,1,0,Partly Cloudy,68,45079,182
778241,2025-04-20,Rogers Centre,Toronto Blue Jays,Seattle Mariners,141,136,3,8,11,12,1,0,Roof Closed,68,25752,176
778246,2025-04-20,Comerica Park,Detroit Tigers,Kansas City Royals,116,118,3,4,10,9,1,1,Sunny,53,17712,173
778244,2025-04-20,Citi Field,New York Mets,St. Louis Cardinals,121,138,7,4,11,8,0,1,Sunny,64,38347,164
778240,2025-04-20,George M. Steinbrenner Field,Tampa Bay Rays,New York Yankees,139,147,0,4,2,9,0,2,Partly Cloudy,84,10046,159
778239,2025-04-20,American Family Field,Milwaukee Brewers,Athletics,158,133,14,1,17,4,0,4,Roof Closed,63,21512,171
778236,2025-04-20,Wrigley Field,Chicago Cubs,Arizona Diamondbacks,112,109,2,3,4,8,1,2,Overcast,50,29062,195
778234,2025-04-20,Globe Life Field,Texas Rangers,Los Angeles Dodgers,140,119,0,1,5,3,0,0,Roof Closed,74,38110,152
778235,2025-04-20,Coors Field,Colorado Rockies,Washington Nationals,115,120,2,3,4,6,3,0,Cloudy,58,24176,140
778266,2025-04-20,Coors Field,Colorado Rockies,Washington Nationals,115,120,3,1,7,8,0,0,Partly Cloudy,61,18703,149
778232,2025-04-20,Angel Stadium,Los Angeles Angels,San Francisco Giants,108,137,5,4,6,8,1,0,Sunny,75,36026,180
778237,2025-04-20,Daikin Park,Houston Astros,San Diego Padres,117,135,2,3,7,10,1,0,Roof Closed,73,31940,191
778238,2025-04-21,Fenway Park,Boston Red Sox,Chicago White Sox,111,145,4,2,8,5,1,0,Partly Cloudy,53,34721,134
778227,2025-04-21,Progressive Field,Cleveland Guardians,New York Yankees,114,147,6,4,10,10,1,0,Partly Cloudy,68,20896,162
778228,2025-04-21,Comerica Park,Detroit Tigers,San Diego Padres,116,135,6,4,11,7,0,0,Clear,63,17581,166
778230,2025-04-21,loanDepot park,Miami Marlins,Cincinnati Reds,146,113,6,3,10,8,0,0,Partly Cloudy,79,7646,156
778225,2025-04-21,Citi Field,New York Mets,Philadelphia Phillies,121,143,5,4,8,7,0,0,Cloudy,54,35430,160
778233,2025-04-21,Truist Park,Atlanta Braves,St. Louis Cardinals,144,138,7,6,8,11,2,0,Partly Cloudy,79,30180,131
778231,2025-04-21,Daikin Park,Houston Astros,Toronto Blue Jays,117,141,7,0,10,2,0,0,Roof Closed,73,28219,141
778226,2025-04-21,Oracle Park,San Francisco Giants,Milwaukee Brewers,137,158,5,2,8,6,0,1,Clear,62,31758,150
778218,2025-04-22,Progressive Field,Cleveland Guardians,New York Yankees,114,147,3,2,6,6,1,1,Clear,56,21549,150
778221,2025-04-22,Comerica Park,Detroit Tigers,San Diego Padres,116,135,0,2,3,6,1,0,Clear,65,19321,140
778219,2025-04-22,loanDepot park,Miami Marlins,Cincinnati Reds,146,113,4,3,9,7,0,1,Partly Cloudy,79,7996,148
778222,2025-04-22,Nationals Park,Washington Nationals,Baltimore Orioles,120,110,7,0,14,1,0,1,Partly Cloudy,77,29504,144
778224,2025-04-22,Fenway Park,Boston Red Sox,Seattle Mariners,111,136,8,3,11,6,0,1,Clear,56,33027,194
778223,2025-04-22,Citi Field,New York Mets,Philadelphia Phillies,121,143,5,1,9,8,0,1,Cloudy,73,36468,182
778229,2025-04-22,Truist Park,Atlanta Braves,St. Louis Cardinals,144,138,4,10,8,12,1,2,Partly Cloudy,70,35876,182
778215,2025-04-22,Kauffman Stadium,Kansas City Royals,Colorado Rockies,118,115,4,3,9,5,0,0,Clear,81,14567,173
778220,2025-04-22,Wrigley Field,Chicago Cubs,Los Angeles Dodgers,112,119,11,10,17,10,1,1,Partly Cloudy,71,36425,201
778216,2025-04-22,Target Field,Minnesota Twins,Chicago White Sox,142,145,4,2,5,10,0,2,Clear,69,11828,151
778217,2025-04-22,Daikin Park,Houston Astros,Toronto Blue Jays,117,141,5,1,10,2,0,0,Roof Closed,73,29825,145
778211,2025-04-22,Angel Stadium,Los Angeles Angels,Pittsburgh Pirates,108,134,3,9,5,18,1,0,Clear,64,30439,178
778212,2025-04-22,Chase Field,Arizona Diamondbacks,Tampa Bay Rays,109,139,5,1,7,6,0,0,Clear,88,21810,141
778210,2025-04-22,Oracle Park,San Francisco Giants,Milwaukee Brewers,137,158,3,11,11,13,2,0,Partly Cloudy,56,28573,168
778213,2025-04-22,Sutter Health Park,Athletics,Texas Rangers,133,140,5,8,11,10,0,0,Clear,71,10059,172
778214,2025-04-23,Truist Park,Atlanta Braves,St. Louis Cardinals,144,138,4,1,11,7,0,0,Partly Cloudy,76,34009,142
778209,2025-04-23,Comerica Park,Detroit Tigers,San Diego Padres,116,135,6,0,10,2,1,1,Sunny,73,21016,136
778203,2025-04-23,Citi Field,New York Mets,Philadelphia Phillies,121,143,4,3,10,11,1,0,Sunny,70,36863,194
778208,2025-04-23,loanDepot park,Miami Marlins,Cincinnati Reds,146,113,2,5,6,8,0,0,Partly Cloudy,78,6575,155
778206,2025-04-23,Progressive Field,Cleveland Guardians,New York Yankees,114,147,1,5,5,11,0,1,Sunny,71,23981,162
778204,2025-04-23,Nationals Park,Washington Nationals,Baltimore Orioles,120,110,4,3,6,10,0,0,Clear,75,22246,157
778207,2025-04-23,Fenway Park,Boston Red Sox,Seattle Mariners,111,136,5,8,7,13,2,0,Clear,70,31904,174
778205,2025-04-23,Wrigley Field,Chicago Cubs,Los Angeles Dodgers,112,119,7,6,8,11,1,0,Clear,66,37150,160
778200,2025-04-23,Daikin Park,Houston Astros,Toronto Blue Jays,117,141,3,1,13,5,0,0,Roof Closed,73,25209,154
778201,2025-04-23,Target Field,Minnesota Twins,Chicago White Sox,142,145,6,3,12,6,1,1,Partly Cloudy,66,12407,175
778202,2025-04-23,Angel Stadium,Los Angeles Angels,Pittsburgh Pirates,108,134,0,3,2,11,0,1,Cloudy,61,31256,144
778199,2025-04-23,Chase Field,Arizona Diamondbacks,Tampa Bay Rays,109,139,6,7,9,13,0,1,Clear,87,16100,198
778198,2025-04-23,Oracle Park,San Francisco Giants,Milwaukee Brewers,137,158,4,2,8,9,0,2,Cloudy,54,29049,154
778197,2025-04-23,Sutter Health Park,Athletics,Texas Rangers,133,140,5,2,10,7,1,1,Clear,65,9806,159
778195,2025-04-24,Kauffman Stadium,Kansas City Royals,Colorado Rockies,118,115,6,2,9,9,0,1,Cloudy,76,15601,156
778189,2025-04-24,Target Field,Minnesota Twins,Chicago White Sox,142,145,0,3,6,8,0,0,Overcast,52,12414,149
778196,2025-04-24,Fenway Park,Boston Red Sox,Seattle Mariners,111,136,3,4,4,9,0,0,Sunny,68,35655,174
778190,2025-04-24,Kauffman Stadium,Kansas City Royals,Colorado Rockies,118,115,7,4,13,4,0,0,Partly Cloudy,71,0,148
778195,2025-04-24,Kauffman Stadium,Kansas City Royals,Colorado Rockies,118,115,6,2,9,9,0,1,Cloudy,76,15601,156
778194,2025-04-24,Oracle Park,San Francisco Giants,Milwaukee Brewers,137,158,6,5,7,9,1,1,Overcast,54,28592,170
778193,2025-04-24,Nationals Park,Washington Nationals,Baltimore Orioles,120,110,1,2,5,4,0,1,Clear,75,23058,142
778191,2025-04-24,Angel Stadium,Los Angeles Angels,Pittsburgh Pirates,108,134,4,3,6,9,0,1,Clear,63,29060,148
778188,2025-04-24,Chase Field,Arizona Diamondbacks,Tampa Bay Rays,109,139,4,7,6,9,3,0,Clear,85,20661,188
778192,2025-04-24,Sutter Health Park,Athletics,Texas Rangers,133,140,4,3,10,7,1,1,Cloudy,57,9008,167
778182,2025-04-25,Wrigley Field,Chicago Cubs,Philadelphia Phillies,112,143,4,0,11,5,0,1,Overcast,45,32880,174
778183,2025-04-25,Nationals Park,Washington Nationals,New York Mets,120,121,5,4,13,8,2,0,Partly Cloudy,73,30277,169
778185,2025-04-25,Yankee Stadium,New York Yankees,Toronto Blue Jays,147,141,2,4,10,9,0,0,Partly Cloudy,68,46081,170
778187,2025-04-25,Kauffman Stadium,Kansas City Royals,Houston Astros,118,117,2,0,9,3,0,0,Partly Cloudy,63,19003,118
778186,2025-04-25,Target Field,Minnesota Twins,Los Angeles Angels,142,108,11,4,8,10,1,0,Partly Cloudy,57,14332,167
778184,2025-04-25,Busch Stadium,St. Louis Cardinals,Milwaukee Brewers,138,158,3,2,9,9,1,1,Partly Cloudy,72,24437,149
778181,2025-04-25,Coors Field,Colorado Rockies,Cincinnati Reds,115,113,7,8,10,13,2,0,Overcast,43,21743,192
778172,2025-04-25,Petco Park,San Diego Padres,Tampa Bay Rays,135,139,0,1,5,6,1,0,Partly Cloudy,62,43319,147
778177,2025-04-25,Chase Field,Arizona Diamondbacks,Atlanta Braves,109,144,2,8,7,11,1,0,Clear,88,31023,181
778175,2025-04-25,T-Mobile Park,Seattle Mariners,Miami Marlins,136,146,4,8,7,10,1,0,Partly Cloudy,67,29753,143
778178,2025-04-25,Sutter Health Park,Athletics,Chicago White Sox,133,145,6,5,11,9,0,1,Partly Cloudy,60,10283,148
778176,2025-04-25,Dodger Stadium,Los Angeles Dodgers,Pittsburgh Pirates,119,134,0,3,6,6,1,1,Partly Cloudy,58,53655,158
778171,2025-04-25,Oracle Park,San Francisco Giants,Texas Rangers,137,140,0,2,4,6,1,0,Partly Cloudy,55,40080,160
778180,2025-04-26,Comerica Park,Detroit Tigers,Baltimore Orioles,116,110,6,2,6,6,0,0,Cloudy,54,21422,179
778179,2025-04-26,Progressive Field,Cleveland Guardians,Boston Red Sox,114,111,5,4,10,7,0,0,Cloudy,47,17367,154
778179,2025-04-26,Progressive Field,Cleveland Guardians,Boston Red Sox,114,111,5,4,10,7,0,0,Cloudy,47,17367,154
778169,2025-04-26,Progressive Field,Cleveland Guardians,Boston Red Sox,114,111,3,7,7,11,0,1,Overcast,48,24316,149
778168,2025-04-26,Comerica Park,Detroit Tigers,Baltimore Orioles,116,110,4,3,8,11,1,0,Cloudy,49,28509,170
778180,2025-04-26,Comerica Park,Detroit Tigers,Baltimore Orioles,116,110,6,2,6,6,0,0,Cloudy,54,21422,179
778166,2025-04-26,Target Field,Minnesota Twins,Los Angeles Angels,142,108,5,1,13,5,0,1,Sunny,58,23905,158
778164,2025-04-26,Busch Stadium,St. Louis Cardinals,Milwaukee Brewers,138,158,6,5,11,10,0,1,Cloudy,63,35316,167
778161,2025-04-26,Coors Field,Colorado Rockies,Cincinnati Reds,115,113,4,6,8,13,0,1,Sunny,62,34030,167
